date,flow_start,durat,prot,src_ip_addr,src_port,dst_ip_addr,dst_port,flags,tos,packets,bytes,flows,label
15/08/2011,16:43:24.904,0,UDP,147.32.84.229,13363,189.59.194.110,54362,INT,0,1,60,1,Background
15/08/2011,16:43:24.918,0,TCP,91.203.99.45,80,147.32.86.186,7149,PA_,0,1,744,1,Background
15/08/2011,16:43:24.932,0,UDP,77.228.66.2,47631,147.32.84.229,13363,INT,0,1,66,1,Background
15/08/2011,16:43:24.933,0,UDP,147.32.84.229,13363,77.228.66.2,47631,INT,0,1,252,1,Background
15/08/2011,16:43:24.934,0,TCP,107.5.13.148,61043,147.32.85.100,3126,S_,0,1,62,1,Background
15/08/2011,16:43:24.937,0,TCP,147.32.84.59,49664,157.24.3.30,443,A_,0,1,60,1,Background
15/08/2011,16:43:24.946,0,UDP,74.41.192.168,41400,147.32.84.229,13363,INT,0,1,62,1,Background
15/08/2011,16:43:24.952,0,UDP,101.10.85.129,9771,147.32.84.229,443,INT,0,1,60,1,Background
15/08/2011,16:43:24.952,0,UDP,147.32.84.229,443,101.10.85.129,9771,INT,0,1,68,1,Background
15/08/2011,16:43:24.963,0,UDP,85.217.47.255,12283,147.32.84.229,13363,INT,0,1,72,1,Background
15/08/2011,16:43:24.963,0,UDP,147.32.84.229,13363,85.217.47.255,12283,INT,0,1,60,1,Background
15/08/2011,16:43:24.965,0,UDP,195.22.37.254,47697,147.32.84.229,13363,INT,0,1,185,1,Background
15/08/2011,16:43:24.967,484,TCP,147.32.84.229,13363,90184120139,16300,PA_,0,3,270,1,Background
15/08/2011,16:43:24.983,998,TCP,66.220.151.84,80,147.32.85.76,4326,PA_,0,2,377,1,Background
15/08/2011,16:43:24.988,1381,TCP,156.34.33.29,60234,147.32.84.118,6881,S_,0,3,194,1,Background
15/08/2011,16:43:24.988,1381,TCP,147.32.84.118,6881,156.34.33.29,60234,RA_,0,3,180,1,Background
15/08/2011,16:43:24.989,123,TCP,147.32.86.186,7293,184.73.238.68,80,_FSA,0,2,526,1,Background
15/08/2011,16:43:25.012,0,UDP,147.32.84.5,59200,147.32.30.28,123,INT,0,1,90,1,Background
15/08/2011,16:43:25.013,0,UDP,147.32.30.28,123,147.32.84.5,59200,INT,0,1,90,1,Background
15/08/2011,16:43:25.022,0,UDP,95.28.42.171,30613,147.32.84.229,13363,INT,0,1,78,1,Background
15/08/2011,16:43:25.023,0,UDP,147.32.84.229,13363,95.28.42.171,30613,INT,0,1,512,1,Background
15/08/2011,16:43:25.045,285,TCP,147.32.84.59,64276,76.13.114.90,80,FSPA_,0,5,699,1,Background
15/08/2011,16:43:25.077,0,UDP,147.32.84.229,13363,92244144113,64119,INT,0,1,105,1,Background
15/08/2011,16:43:25.077,484,TCP,147.32.84.229,13363,46.249.0.59,36527,PA_,0,3,183,1,Background
15/08/2011,16:43:25.077,0,UDP,147.32.84.229,13363,208.88.186.10,34039,INT,0,1,105,1,Background
15/08/2011,16:43:25.077,0,UDP,147.32.84.229,13363,95.154.176.43,20274,INT,0,1,105,1,Background
15/08/2011,16:43:25.099,717,TCP,147.32.85.76,4326,66.220.151.84,80,PA_,0,2,1234,1,Background
15/08/2011,16:43:25.115,440,TCP,147.32.86.186,7294,184.73.238.68,80,SRPA_,0,7,1655,1,Background
15/08/2011,16:43:25.120,0,UDP,92244144113,64119,147.32.84.229,13363,INT,0,2,428,1,Background
15/08/2011,16:43:25.125,0,UDP,89101202246,58915,147.32.87.238,39371,INT,0,1,60,1,Background
15/08/2011,16:43:25.128,0,UDP,217.136.93.160,54642,147.32.84.229,13363,INT,0,1,178,1,Background
15/08/2011,16:43:25.129,0,UDP,147.32.84.229,13363,217.136.93.160,54642,INT,0,1,62,1,Background
15/08/2011,16:43:25.131,414,TCP,209.85.148.106,80,147.32.86.176,4684,SPA_,0,9,4053,1,Background
15/08/2011,16:43:25.132,387,TCP,209.85.148.106,443,147.32.86.176,4685,SPA_,0,7,2346,1,Background
15/08/2011,16:43:25.150,285,TCP,147.32.84.59,64276,76.13.114.90,80,_FSPA,0,4,842,1,Background
15/08/2011,16:43:25.156,0,UDP,95.154.176.43,20274,147.32.84.229,13363,INT,0,1,60,1,Background
15/08/2011,16:43:25.165,54,TCP,147.32.85.69,56837,147.32.192.34,993,PA_,0,7,647,1,Background
15/08/2011,16:43:25.166,17,TCP,147.32.192.34,993,147.32.85.69,56837,PA_,0,5,531,1,Background
15/08/2011,16:43:25.195,0,UDP,147.32.87.238,39371,89101202246,58915,INT,0,1,68,1,Background
15/08/2011,16:43:25.197,0,UDP,208.88.186.10,34039,147.32.84.229,13363,INT,0,1,60,1,Background
15/08/2011,16:43:25.214,0,TCP,98.126.223.2,80,147.32.87.98,35886,SA_,0,1,62,1,Background
15/08/2011,16:43:25.220,0,TCP,147.32.87.98,35886,98.126.223.2,80,RA_,0,1,60,1,Background
15/08/2011,16:43:25.222,56,TCP,90184120139,16300,147.32.84.229,13363,PA_,0,2,137,1,Background
15/08/2011,16:43:25.236,158,TCP,147.32.86.186,7294,184.73.238.68,80,_FSPA,0,9,9842,1,Background
15/08/2011,16:43:25.237,0,TCP,147.32.84.59,58699,66.220.153.15,80,A_,0,1,60,1,Background
15/08/2011,16:43:25.238,0,TCP,147.32.85.76,4293,195.113.232.82,80,FA_,0,2,120,1,Background
15/08/2011,16:43:25.239,0,TCP,147.32.85.76,4290,195.113.232.82,80,FA_,0,2,120,1,Background
15/08/2011,16:43:25.239,0,TCP,147.32.85.76,4294,195.113.232.82,80,FA_,0,2,120,1,Background
15/08/2011,16:43:25.239,0,TCP,147.32.85.76,4324,195.113.232.82,80,FA_,0,2,120,1,Background
15/08/2011,16:43:25.239,0,TCP,147.32.85.76,4296,195.113.232.82,80,FA_,0,2,120,1,Background
15/08/2011,16:43:25.239,0,TCP,147.32.85.76,4316,195.113.232.74,80,FA_,0,2,120,1,Background
15/08/2011,16:43:25.239,0,TCP,195.113.232.82,80,147.32.85.76,4293,FA_,0,1,60,1,Background
15/08/2011,16:43:25.239,0,TCP,195.113.232.82,80,147.32.85.76,4290,FA_,0,1,60,1,Background
15/08/2011,16:43:25.239,0,TCP,195.113.232.82,80,147.32.85.76,4324,FA_,0,1,60,1,Background
15/08/2011,16:43:25.239,0,TCP,195.113.232.82,80,147.32.85.76,4294,FA_,0,1,60,1,Background
15/08/2011,16:43:25.239,0,TCP,195.113.232.82,80,147.32.85.76,4296,FA_,0,1,60,1,Background
15/08/2011,16:43:25.239,0,TCP,195.113.232.74,80,147.32.85.76,4316,FA_,0,1,60,1,Background
15/08/2011,16:43:25.249,0,TCP,147.32.86.123,1915,77.75.76.72,80,FA_,0,1,60,1,Background
15/08/2011,16:43:25.249,0,TCP,147.32.86.123,1916,77.75.72.22,80,FA_,0,1,60,1,Background
15/08/2011,16:43:25.249,0,TCP,147.32.86.123,1913,77.75.76.3,80,FA_,0,1,60,1,Background
15/08/2011,16:43:25.250,0,TCP,77.75.72.22,80,147.32.86.123,1916,A_,0,1,60,1,Background
15/08/2011,16:43:25.250,0,TCP,77.75.76.3,80,147.32.86.123,1913,A_,0,1,60,1,Background
15/08/2011,16:43:25.250,0,TCP,77.75.76.72,80,147.32.86.123,1915,A_,0,1,60,1,Background
15/08/2011,16:43:25.257,0,TCP,74125232207,80,147.32.86.123,1907,FA_,0,1,60,1,Background
15/08/2011,16:43:25.260,3,TCP,147.32.84.21,60491,194.79.52.196,80,SA_,0,2,140,1,Background
15/08/2011,16:43:25.260,3,TCP,147.32.84.21,60492,194.79.52.196,80,SA_,0,2,140,1,Background
15/08/2011,16:43:25.260,324,TCP,147.32.84.21,57061,194.79.54.61,80,FSPA_,0,5,860,1,Background
15/08/2011,16:43:25.260,389,TCP,147.32.84.21,57062,194.79.54.61,80,FSPA_,0,6,917,1,Background
15/08/2011,16:43:25.260,4584,TCP,147.32.84.21,57063,194.79.54.61,80,FSPA_,0,7,1016,1,Background
15/08/2011,16:43:25.260,324,TCP,147.32.84.21,57061,194.79.54.61,80,_FSPA,0,6,2425,1,Background
15/08/2011,16:43:25.260,389,TCP,147.32.84.21,57062,194.79.54.61,80,_FSPA,0,7,4990,1,Background
15/08/2011,16:43:25.261,4584,TCP,147.32.84.21,57063,194.79.54.61,80,_FSPA,0,7,1653,1,Background
15/08/2011,16:43:25.262,0,TCP,194.79.52.196,80,147.32.84.21,60492,SA_,0,1,78,1,Background
15/08/2011,16:43:25.263,0,TCP,194.79.52.196,80,147.32.84.21,60491,SA_,0,1,70,1,Background
15/08/2011,16:43:25.266,0,TCP,147.32.85.76,4320,195.113.232.74,80,FA_,0,2,120,1,Background
15/08/2011,16:43:25.266,0,TCP,147.32.85.76,4319,195.113.232.74,80,FA_,0,2,120,1,Background
15/08/2011,16:43:25.267,0,TCP,195.113.232.74,80,147.32.85.76,4320,FA_,0,1,60,1,Background
15/08/2011,16:43:25.267,0,TCP,195.113.232.74,80,147.32.85.76,4319,FA_,0,1,60,1,Background
15/08/2011,16:43:25.277,0,UDP,72.4.182.109,17851,147.32.84.229,13363,INT,0,1,74,1,Background
15/08/2011,16:43:25.278,0,UDP,147.32.84.229,13363,72.4.182.109,17851,INT,0,1,60,1,Background
15/08/2011,16:43:25.279,0,UDP,147.32.84.229,13363,195.22.37.254,47697,INT,0,1,73,1,Background
15/08/2011,16:43:25.282,0,UDP,77.50.114.85,56596,147.32.84.229,13363,INT,0,1,105,1,Background
15/08/2011,16:43:25.283,0,UDP,147.32.84.229,13363,77.50.114.85,56596,INT,0,1,60,1,Background
15/08/2011,16:43:25.283,387,TCP,147.32.84.229,80,151.32.86.19,49901,PA_,0,5,353,1,Background
15/08/2011,16:43:25.299,0,UDP,147.32.84.59,61514,147.32.80.9,53,INT,0,1,85,1,Background
15/08/2011,16:43:25.314,4615,TCP,212.199.156.66,2949,147.32.85.84,13716,FSPA_,0,12,845,1,Background
15/08/2011,16:43:25.314,4499,TCP,212.199.156.66,2949,147.32.85.84,13716,_FSPA,0,10,732,1,Background
15/08/2011,16:43:25.319,0,UDP,147.32.80.9,53,147.32.84.59,61514,INT,0,1,273,1,Background
15/08/2011,16:43:25.321,0,UDP,147.32.84.59,56755,147.32.80.9,53,INT,0,1,85,1,Background
15/08/2011,16:43:25.321,0,UDP,147.32.80.9,53,147.32.84.59,56755,INT,0,1,171,1,Background
15/08/2011,16:43:25.325,0,UDP,92.227.152.95,11850,147.32.84.118,6881,INT,0,1,145,1,Background
15/08/2011,16:43:25.325,0,ICMP,NULL,NULL,NULL,NULL,URP,0,1,173,1,Background
15/08/2011,16:43:25.329,13,TCP,209.85.148.104,80,147.32.84.59,52140,PA_,0,3,549,1,Background
15/08/2011,16:43:25.334,0,UDP,88.84.177.64,8397,147.32.84.229,13363,INT,0,1,185,1,Background
15/08/2011,16:43:25.335,58,TCP,46.249.0.59,36527,147.32.84.229,13363,PA_,0,2,120,1,Background
15/08/2011,16:43:25.335,0,UDP,147.32.84.229,13363,88.84.177.64,8397,INT,0,1,62,1,Background
15/08/2011,16:43:25.336,2207,TCP,66.220.153.15,80,147.32.84.59,58699,A_,0,2,120,1,Background
15/08/2011,16:43:25.347,259,TCP,209.85.149.132,443,147.32.84.59,53193,SPA_,0,6,2518,1,Background
15/08/2011,16:43:25.354,146,TCP,151.32.86.19,49901,147.32.84.229,80,PA_,0,5,426,1,Background
15/08/2011,16:43:25.359,368,TCP,147.32.84.2,80,137.132.250.14,11342,FA_,0,2,120,1,Background
15/08/2011,16:43:25.396,0,UDP,147.32.84.59,54649,192.168.10.3,161,INT,0,3,363,1,Background
15/08/2011,16:43:25.400,0,RTCP,83.87.169.84,42315,147.32.84.229,13363,INT,0,1,60,1,Background
15/08/2011,16:43:25.400,0,UDP,147.32.84.229,13363,83.87.169.84,42315,INT,0,1,68,1,Background
15/08/2011,16:43:25.404,855,TCP,83.87.169.84,50420,147.32.84.229,443,PA_,0,4,254,1,Background
15/08/2011,16:43:25.404,594,TCP,147.32.84.229,443,83.87.169.84,50420,PA_,0,3,192,1,Background
15/08/2011,16:43:25.406,0,UDP,147.32.85.26,60764,75.87.174.146,41260,INT,0,1,72,1,Background
15/08/2011,16:43:25.406,0,UDP,147.32.85.26,60764,195.20.125.3,51541,INT,0,1,73,1,Background
15/08/2011,16:43:25.412,16,TCP,74.125.39.108,993,147.32.85.21,51232,PA_,0,2,238,1,Background
15/08/2011,16:43:25.418,0,UDP,189.121.65.100,45017,147.32.84.229,13363,INT,0,1,71,1,Background
15/08/2011,16:43:25.419,0,UDP,147.32.84.229,13363,189.121.65.100,45017,INT,0,1,60,1,Background
15/08/2011,16:43:25.432,0,UDP,78.49.105.247,47491,147.32.84.229,13363,INT,0,1,75,1,Background
15/08/2011,16:43:25.432,0,UDP,147.32.84.229,13363,78.49.105.247,47491,INT,0,1,60,1,Background
15/08/2011,16:43:25.449,19,TCP,74.125.39.109,993,147.32.85.21,52199,PA_,0,2,238,1,Background
15/08/2011,16:43:25.452,3,TCP,147.32.84.21,53133,77.78.99.23,80,FSPA_,0,5,1394,1,Background
15/08/2011,16:43:25.453,3,TCP,147.32.84.21,53133,77.78.99.23,80,_FSPA,0,4,868,1,Background
15/08/2011,16:43:25.455,0,UDP,92.229.61.216,49430,147.32.84.229,13363,INT,0,1,72,1,Background
15/08/2011,16:43:25.456,0,UDP,147.32.84.229,13363,92.229.61.216,49430,INT,0,1,60,1,Background
15/08/2011,16:43:25.462,1033,TCP,147.32.85.74,1423,88.102.9.159,56764,PA_,0,2,185,1,Background
15/08/2011,16:43:25.467,0,UDP,195.20.125.3,51541,147.32.85.26,60764,INT,0,1,60,1,Background
15/08/2011,16:43:25.470,130,TCP,147.32.80.7,56435,147.32.84.19,25,FSPA_,0,11,3647,1,Background
15/08/2011,16:43:25.470,130,TCP,147.32.80.7,56435,147.32.84.19,25,_FSPA,0,13,1488,1,Background
15/08/2011,16:43:25.471,0,UDP,147.32.84.19,59663,147.32.80.9,53,INT,0,1,84,1,Background
15/08/2011,16:43:25.471,0,UDP,147.32.80.9,53,147.32.84.19,59663,INT,0,1,238,1,Background
15/08/2011,16:43:25.471,0,UDP,147.32.84.19,46657,147.32.80.9,53,INT,0,1,78,1,Background
15/08/2011,16:43:25.472,0,UDP,147.32.80.9,53,147.32.84.19,46657,INT,0,1,216,1,Background
15/08/2011,16:43:25.475,0,UDP,147.32.84.19,40160,147.32.80.9,53,INT,0,1,76,1,Background
15/08/2011,16:43:25.475,0,UDP,147.32.80.9,53,147.32.84.19,40160,INT,0,1,203,1,Background
15/08/2011,16:43:25.477,0,UDP,147.32.84.19,39024,147.32.80.9,53,INT,0,1,76,1,Background
15/08/2011,16:43:25.477,0,UDP,147.32.80.9,53,147.32.84.19,39024,INT,0,1,214,1,Background
15/08/2011,16:43:25.478,210,TCP,147.32.85.26,54318,77.93.199.114,80,PA_,0,2,722,1,Background
15/08/2011,16:43:25.486,17,TCP,74.125.39.108,993,147.32.85.21,42605,PA_,0,2,238,1,Background
15/08/2011,16:43:25.487,103,TCP,147.32.84.21,57039,194.79.54.61,80,_FSPA,0,38,51994,1,Background
15/08/2011,16:43:25.487,102,TCP,147.32.84.21,57039,194.79.54.61,80,FPA_,0,15,1515,1,Background
15/08/2011,16:43:25.487,0,TCP,77.93.199.114,80,147.32.85.26,54318,PA_,0,1,631,1,Background
15/08/2011,16:43:25.495,0,UDP,88.66.122.93,27633,147.32.84.229,13363,INT,0,1,187,1,Background
15/08/2011,16:43:25.496,0,UDP,147.32.84.229,13363,88.66.122.93,27633,INT,0,1,62,1,Background
15/08/2011,16:43:25.499,0,UDP,147.32.84.21,49795,147.32.80.9,53,INT,0,1,71,1,Background
15/08/2011,16:43:25.499,0,UDP,147.32.84.21,49795,147.32.80.9,53,INT,0,1,71,1,Background
15/08/2011,16:43:25.500,0,UDP,147.32.80.9,53,147.32.84.21,49795,INT,0,1,200,1,Background
15/08/2011,16:43:25.500,0,UDP,147.32.80.9,53,147.32.84.21,49795,INT,0,1,182,1,Background
15/08/2011,16:43:25.500,77,TCP,147.32.84.21,34401,195.168.10.171,80,FSPA_,0,6,1621,1,Background
15/08/2011,16:43:25.506,0,UDP,164.132.26.167,36786,147.32.85.84,13716,INT,0,1,64,1,Background
15/08/2011,16:43:25.507,0,UDP,147.32.85.84,13716,164.132.26.167,36786,INT,0,1,64,1,Background
15/08/2011,16:43:25.510,77,TCP,147.32.84.21,34401,195.168.10.171,80,_FSPA,0,7,5920,1,Background
15/08/2011,16:43:25.514,0,UDP,109.80.132.51,14531,147.32.84.229,13363,INT,0,1,72,1,Background
15/08/2011,16:43:25.514,0,UDP,147.32.84.229,13363,109.80.132.51,14531,INT,0,1,60,1,Background
15/08/2011,16:43:25.519,14,TCP,74.125.39.109,993,147.32.85.21,55466,PA_,0,2,238,1,Background
15/08/2011,16:43:25.546,0,UDP,147.32.85.14,55894,147.32.80.9,53,INT,0,1,77,1,Background
15/08/2011,16:43:25.546,0,UDP,147.32.80.9,53,147.32.85.14,55894,INT,0,1,215,1,Background
15/08/2011,16:43:25.553,0,UDP,79.255.28.169,6528,147.32.84.229,13363,INT,0,1,170,1,Background
15/08/2011,16:43:25.554,0,UDP,147.32.84.229,13363,79.255.28.169,6528,INT,0,1,62,1,Background
15/08/2011,16:43:25.561,1513,TCP,89241224135,25533,147.32.84.229,13363,PA_,0,5,511,1,Background
15/08/2011,16:43:25.562,0,UDP,147.32.84.229,13363,78.45.29.98,52253,INT,0,1,75,1,Background
15/08/2011,16:43:25.574,251,TCP,147.32.86.186,7295,184.73.238.68,80,SRPA_,0,5,1571,1,Background
15/08/2011,16:43:25.575,0,UDP,147.32.84.94,1194,85.162.253.31,38340,INT,0,1,95,1,Background
15/08/2011,16:43:25.577,3,TCP,147.32.84.21,54301,77.78.99.22,80,FSPA_,0,5,1074,1,Background
15/08/2011,16:43:25.578,2,TCP,147.32.84.21,54301,77.78.99.22,80,_FSPA,0,4,868,1,Background
15/08/2011,16:43:25.578,0,UDP,75.87.174.146,41260,147.32.85.26,60764,INT,0,1,60,1,Background
15/08/2011,16:43:25.583,56,TCP,74.125.43.109,993,147.32.85.21,47204,PA_,0,2,238,1,Background
15/08/2011,16:43:25.588,0,UDP,147.32.84.138,59305,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:25.588,0,UDP,147.32.84.138,44763,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:25.588,0,UDP,147.32.80.9,53,147.32.84.138,59305,INT,0,1,133,1,Background
15/08/2011,16:43:25.588,0,UDP,147.32.80.9,53,147.32.84.138,44763,INT,0,1,133,1,Background
15/08/2011,16:43:25.590,0,ARP,NULL,NULL,NULL,NULL,INT,0,1,60,1,Background
15/08/2011,16:43:25.591,0,UDP,147.32.84.59,64784,158.36.233.47,8246,INT,0,1,181,1,Background
15/08/2011,16:43:25.592,0,TCP,74125232195,80,147.32.86.186,7235,PA_,0,1,384,1,Background
15/08/2011,16:43:25.594,0,UDP,78.45.29.98,52253,147.32.84.229,13363,INT,0,1,61,1,Background
15/08/2011,16:43:25.594,1128,TCP,147.32.84.229,13363,89241224135,25533,PA_,0,5,364,1,Background
15/08/2011,16:43:25.595,0,UDP,147.32.84.138,39315,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:25.595,0,UDP,147.32.84.138,42025,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:25.595,0,UDP,147.32.80.9,53,147.32.84.138,39315,INT,0,1,133,1,Background
15/08/2011,16:43:25.595,0,UDP,147.32.80.9,53,147.32.84.138,42025,INT,0,1,133,1,Background
15/08/2011,16:43:25.598,0,TCP,74125232195,80,147.32.86.186,7240,PA_,0,1,384,1,Background
15/08/2011,16:43:25.602,0,UDP,147.32.84.138,50848,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:25.602,0,UDP,147.32.84.138,44393,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:25.602,0,UDP,147.32.80.9,53,147.32.84.138,50848,INT,0,1,133,1,Background
15/08/2011,16:43:25.603,0,UDP,147.32.80.9,53,147.32.84.138,44393,INT,0,1,133,1,Background
15/08/2011,16:43:25.609,0,UDP,147.32.84.138,46562,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:25.609,0,UDP,147.32.84.138,39760,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:25.609,0,UDP,147.32.80.9,53,147.32.84.138,46562,INT,0,1,133,1,Background
15/08/2011,16:43:25.609,0,UDP,147.32.80.9,53,147.32.84.138,39760,INT,0,1,133,1,Background
15/08/2011,16:43:25.613,0,UDP,147.32.84.138,44620,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:25.613,0,UDP,147.32.84.138,57182,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:25.613,0,UDP,147.32.80.9,53,147.32.84.138,44620,INT,0,1,133,1,Background
15/08/2011,16:43:25.613,0,UDP,147.32.80.9,53,147.32.84.138,57182,INT,0,1,133,1,Background
15/08/2011,16:43:25.618,0,UDP,147.32.84.138,52618,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:25.618,0,UDP,147.32.80.9,53,147.32.84.138,52618,INT,0,1,133,1,Background
15/08/2011,16:43:25.618,0,UDP,147.32.84.138,35282,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:25.619,0,UDP,147.32.80.9,53,147.32.84.138,35282,INT,0,1,133,1,Background
15/08/2011,16:43:25.623,0,UDP,147.32.84.138,38076,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:25.623,0,UDP,147.32.80.9,53,147.32.84.138,38076,INT,0,1,133,1,Background
15/08/2011,16:43:25.626,0,UDP,31.181.82.80,17367,147.32.84.229,13363,INT,0,1,82,1,Background
15/08/2011,16:43:25.627,0,UDP,147.32.84.229,13363,31.181.82.80,17367,INT,0,1,60,1,Background
15/08/2011,16:43:25.627,0,UDP,147.32.84.138,38664,147.32.80.9,53,INT,0,1,81,1,Background
15/08/2011,16:43:25.627,0,UDP,147.32.80.9,53,147.32.84.138,38664,INT,0,1,133,1,Background
15/08/2011,16:43:25.632,2237,TCP,209.85.148.147,80,147.32.85.40,3636,FPA_,0,6,2465,1,Background
15/08/2011,16:43:25.632,0,UDP,147.32.84.229,13363,189.79.216.209,4440,INT,0,1,181,1,Background
15/08/2011,16:43:25.641,0,TCP,74.125.39.125,5222,147.32.84.59,56098,A_,0,1,66,1,Background
15/08/2011,16:43:25.649,0,UDP,147.32.84.21,51821,147.32.80.9,53,INT,0,1,75,1,Background
15/08/2011,16:43:25.649,0,UDP,147.32.84.21,51821,147.32.80.9,53,INT,0,1,75,1,Background
15/08/2011,16:43:25.649,0,UDP,147.32.80.9,53,147.32.84.21,51821,INT,0,1,180,1,Background
15/08/2011,16:43:25.649,0,UDP,147.32.80.9,53,147.32.84.21,51821,INT,0,1,131,1,Background
15/08/2011,16:43:25.650,6,TCP,147.32.84.21,38426,194.79.52.98,80,SPA_,0,4,1012,1,Background
15/08/2011,16:43:25.650,4,TCP,194.79.52.98,80,147.32.84.21,38426,SPA_,0,2,1493,1,Background
15/08/2011,16:43:25.655,0,UDP,147.32.84.21,48850,147.32.80.9,53,INT,0,1,77,1,Background
15/08/2011,16:43:25.656,0,UDP,147.32.84.21,48850,147.32.80.9,53,INT,0,1,77,1,Background
15/08/2011,16:43:25.656,0,UDP,147.32.80.9,53,147.32.84.21,48850,INT,0,1,179,1,Background
15/08/2011,16:43:25.656,0,UDP,147.32.80.9,53,147.32.84.21,48850,INT,0,1,129,1,Background
15/08/2011,16:43:25.656,4873,TCP,74125232200,80,147.32.85.40,3606,PA_,0,19,11805,1,Background
15/08/2011,16:43:25.656,3,TCP,147.32.84.21,53137,77.78.99.23,80,FSPA_,0,5,1636,1,Background
15/08/2011,16:43:25.657,0,UDP,109.112.52.237,6757,147.32.84.229,13363,INT,0,1,76,1,Background
15/08/2011,16:43:25.657,4,TCP,147.32.84.21,53137,77.78.99.23,80,_FSPA,0,4,868,1,Background
15/08/2011,16:43:25.657,0,UDP,147.32.84.229,13363,109.112.52.237,6757,INT,0,1,60,1,Background
15/08/2011,16:43:25.666,570,UDP,78.30.245.217,11662,147.32.84.229,13363,INT,0,2,167,1,Background
15/08/2011,16:43:25.666,499,UDP,147.32.84.229,13363,78.30.245.217,11662,INT,0,2,246,1,Background
15/08/2011,16:43:25.666,4816,TCP,147.32.84.229,443,94.18.59.166,56886,PA_,0,20,1712,1,Background
15/08/2011,16:43:25.671,824,TCP,88.102.9.159,56764,147.32.85.74,1423,PA_,0,2,185,1,Background
15/08/2011,16:43:25.672,0,TCP,209.85.148.96,80,147.32.86.186,7165,FA_,0,1,60,1,Background
15/08/2011,16:43:25.682,230,TCP,81.90.168.41,65403,147.32.84.229,13363,PA_,0,2,302,1,Background
15/08/2011,16:43:25.683,0,TCP,147.32.84.229,13363,81.90.168.41,65403,PA_,0,1,60,1,Background
15/08/2011,16:43:25.683,0,UDP,85.162.253.31,38340,147.32.84.94,1194,INT,0,1,95,1,Background
15/08/2011,16:43:25.685,0,UDP,99140196198,64210,147.32.84.229,13363,INT,0,1,73,1,Background
15/08/2011,16:43:25.685,0,UDP,147.32.84.229,13363,99140196198,64210,INT,0,1,60,1,Background
15/08/2011,16:43:25.687,0,UDP,158.36.233.47,8246,147.32.84.59,64784,INT,0,1,83,1,Background
15/08/2011,16:43:25.690,0,UDP,178.202.118.46,60005,147.32.84.229,13363,INT,3,1,60,1,Background
15/08/2011,16:43:25.693,0,UDP,147.32.84.229,13363,178.202.118.46,60005,INT,0,3,2968,1,Background
15/08/2011,16:43:25.695,124,TCP,147.32.86.186,7295,184.73.238.68,80,_FSA,0,3,1990,1,Background
15/08/2011,16:43:25.714,29,TCP,147.32.86.186,7167,68.67.178.13,443,FA_,0,2,120,1,Background
15/08/2011,16:43:25.724,7,TCP,147.32.84.21,50228,194.79.52.204,80,FSPA_,0,5,1658,1,Background
15/08/2011,16:43:25.726,5,TCP,147.32.84.21,50228,194.79.52.204,80,_FSPA,0,4,765,1,Background
15/08/2011,16:43:25.727,0,TCP,137.132.250.14,11342,147.32.84.2,80,FA_,0,1,60,1,Background
15/08/2011,16:43:25.734,2,TCP,147.32.84.21,38400,194.79.52.98,80,PA_,0,2,862,1,Background
15/08/2011,16:43:25.736,0,TCP,194.79.52.98,80,147.32.84.21,38400,PA_,0,1,249,1,Background
15/08/2011,16:43:25.737,0,TCP,147.32.84.59,36096,95.96.47.106,4419,FA_,0,1,66,1,Background
15/08/2011,16:43:25.737,0,UDP,147.32.84.59,28902,151.52.210.190,49581,INT,0,1,68,1,Background
15/08/2011,16:43:25.738,0,UDP,147.32.84.59,58919,147.32.80.9,53,INT,0,1,78,1,Background
15/08/2011,16:43:25.738,0,UDP,147.32.80.9,53,147.32.84.59,58919,INT,0,1,216,1,Background
15/08/2011,16:43:25.742,0,TCP,62.228.32.212,64425,147.32.84.229,13363,PA_,0,1,60,1,Background
15/08/2011,16:43:25.742,0,TCP,68.67.178.13,443,147.32.86.186,7167,FA_,0,2,120,1,Background
15/08/2011,16:43:25.753,4862,TCP,74125232202,80,147.32.84.21,60981,PA_,0,4,1254,1,Background
15/08/2011,16:43:25.753,0,TCP,74125232202,80,147.32.84.21,60980,PA_,0,2,462,1,Background
15/08/2011,16:43:25.753,0,TCP,74125232202,80,147.32.84.21,60982,PA_,0,2,462,1,Background
15/08/2011,16:43:25.757,0,TCP,74125232217,80,147.32.86.186,7166,FA_,0,1,60,1,Background
15/08/2011,16:43:25.761,1,TCP,74125232202,80,147.32.84.21,60979,PA_,0,2,462,1,Background
